"subject_id","activity_id","t_body_acc_mean_x","t_body_acc_mean_y","t_body_acc_mean_z","t_body_acc_std_x","t_body_acc_std_y","t_body_acc_std_z","t_gravity_acc_mean_x","t_gravity_acc_mean_y","t_gravity_acc_mean_z","t_gravity_acc_std_x","t_gravity_acc_std_y","t_gravity_acc_std_z","t_body_gyro_mean_x","t_body_gyro_mean_y","t_body_gyro_mean_z","t_body_gyro_std_x","t_body_gyro_std_y","t_body_gyro_std_z","f_body_acc_mean_x","f_body_acc_mean_y","f_body_acc_mean_z","f_body_acc_std_x","f_body_acc_std_y","f_body_acc_std_z","f_body_gyro_mean_x","f_body_gyro_mean_y","f_body_gyro_mean_z","f_body_gyro_std_x","f_body_gyro_std_y","f_body_gyro_std_z"
24,"laying",0.25749879,-0.01376124,-0.1149577,-0.93764042,-0.94844768,-0.91999566,-0.45884681,0.77404745,0.65458362,-0.98112674,-0.99503323,-0.98239841,-0.021709429,-0.091737572,0.094337993,-0.94823068,-0.82330935,-0.97449454,-0.93447779,-0.9428055,-0.92077488,-0.93878336,-0.95395384,-0.92511145,-0.91543323,-0.81019427,-0.97115406,-0.96006356,-0.83312237,-0.97793476
24,"laying",0.25968372,-0.0084431521,-0.12069006,-0.93519074,-0.93963081,-0.91897201,-0.46455546,0.77731239,0.65131866,-0.95904651,-0.98346185,-0.97857262,-0.034479748,-0.070625927,0.06876975,-0.95056157,-0.8255056,-0.97754602,-0.93717509,-0.93820979,-0.91851108,-0.93421515,-0.94317199,-0.92497529,-0.92279624,-0.81682144,-0.9710659,-0.96021413,-0.83227297,-0.98217305
24,"laying",0.30049123,-0.011320349,-0.12159865,-0.97011465,-0.96509692,-0.97107504,-0.47085628,0.78220576,0.64649816,-0.96639068,-0.98733987,-0.97943163,-0.037544924,-0.11458383,0.062232462,-0.98647045,-0.94146967,-0.98719819,-0.97536957,-0.95511092,-0.96437213,-0.96793726,-0.97281346,-0.9775675,-0.97695318,-0.93266125,-0.98459102,-0.99003706,-0.94799052,-0.98930421
24,"laying",0.29106351,-0.015776554,-0.11339359,-0.98158046,-0.99468529,-0.98248074,-0.46459183,0.78500863,0.64169143,-0.96471544,-0.9953163,-0.97977853,-0.040243445,-0.052999986,0.073815846,-0.99483291,-0.98612923,-0.99432396,-0.9837582,-0.99289194,-0.98192952,-0.9805204,-0.99500251,-0.98335361,-0.99149838,-0.98610101,-0.99205053,-0.99604328,-0.98614994,-0.99582914
24,"laying",0.25742269,-0.018902842,-0.10462217,-0.99407169,-0.98518074,-0.98703879,-0.46053168,0.78551289,0.64002062,-0.9874298,-0.99774215,-0.99490454,-0.036686888,-0.045210698,0.081926708,-0.99275489,-0.98340801,-0.99391892,-0.99275043,-0.98245851,-0.98568349,-0.99465488,-0.98664963,-0.9881381,-0.98857334,-0.98286933,-0.9926947,-0.99421475,-0.98378371,-0.9948981
24,"laying",0.27246605,-0.02046244,-0.10290162,-0.98371818,-0.97584798,-0.96603735,-0.46677824,0.78395893,0.64249766,-0.98041238,-0.99195094,-0.98592372,-0.028777728,-0.076142668,0.086388957,-0.98407371,-0.95990392,-0.99370716,-0.98595745,-0.97374539,-0.96493105,-0.9826365,-0.97748659,-0.96861762,-0.97775979,-0.96662241,-0.99143168,-0.98609023,-0.95635995,-0.99524101
24,"laying",0.28081402,-0.019014853,-0.10023629,-0.98515368,-0.9788666,-0.96568133,-0.46897809,0.78186244,0.64497306,-0.98925041,-0.99463073,-0.99083417,-0.025109815,-0.089096833,0.087806322,-0.98396713,-0.9569958,-0.99285604,-0.98687501,-0.97780625,-0.96765408,-0.98427124,-0.97969479,-0.96628337,-0.97737963,-0.96526935,-0.99177195,-0.98608496,-0.95269806,-0.99384474
24,"laying",0.26679666,-0.018683215,-0.10114222,-0.9908738,-0.98900112,-0.98725473,-0.46803336,0.78107484,0.64675196,-0.99295523,-0.99981954,-0.99169038,-0.02914702,-0.053787131,0.088516622,-0.98841366,-0.97015124,-0.99428173,-0.99035923,-0.98487264,-0.98731515,-0.99097215,-0.99128149,-0.98732113,-0.9830752,-0.97378607,-0.99279774,-0.99016706,-0.96816247,-0.99536618
24,"laying",0.27309402,-0.018716085,-0.10698157,-0.98980778,-0.99220054,-0.98556949,-0.47125029,0.78038648,0.64929075,-0.9874931,-0.99592457,-0.9886513,-0.024517664,-0.083647501,0.085062322,-0.98996556,-0.97189125,-0.99511914,-0.99145104,-0.98817776,-0.98585973,-0.98895508,-0.99428552,-0.98561178,-0.98590353,-0.97663257,-0.99404661,-0.99125699,-0.96933559,-0.9959449
24,"laying",0.27857015,-0.017325247,-0.11002183,-0.98771302,-0.98632581,-0.98057153,-0.47308462,0.77962247,0.65015449,-0.99146806,-0.99736277,-0.99055507,-0.026702814,-0.078519466,0.085034227,-0.98939739,-0.97169481,-0.99573068,-0.9902641,-0.98312594,-0.98480258,-0.98651647,-0.98805463,-0.97861728,-0.98737629,-0.97672326,-0.99405292,-0.98996657,-0.96899766,-0.99684541
24,"laying",0.26665276,-0.018790683,-0.10360338,-0.98623935,-0.98445134,-0.98317963,-0.47323914,0.77936753,0.64953659,-0.9882386,-0.99694679,-0.99017268,-0.029840865,-0.056336337,0.08924617,-0.99132561,-0.98045723,-0.99655549,-0.98754245,-0.98100536,-0.98465603,-0.9855227,-0.98644995,-0.98264402,-0.98698327,-0.97953565,-0.99586193,-0.9927788,-0.98110846,-0.99710254
24,"laying",0.28084483,-0.018121618,-0.10718403,-0.98219455,-0.98834301,-0.98621771,-0.47680765,0.77832353,0.65125826,-0.98397113,-0.99472217,-0.98675538,-0.02455397,-0.098948948,0.085516908,-0.99018071,-0.97255754,-0.99524907,-0.98350356,-0.98527615,-0.98463523,-0.98147503,-0.98987497,-0.98754403,-0.9851084,-0.97427034,-0.99479112,-0.99189552,-0.97161881,-0.99577318
24,"laying",0.28858722,-0.015632184,-0.113756,-0.98352084,-0.9872828,-0.99054162,-0.47527516,0.7779004,0.65167556,-0.97819898,-0.99704849,-0.98984419,-0.027574851,-0.077471837,0.086157045,-0.98889837,-0.96353827,-0.99580165,-0.98926064,-0.98407648,-0.98897374,-0.98126246,-0.98896658,-0.99154332,-0.98322579,-0.97038682,-0.99568471,-0.99081184,-0.95994244,-0.99612972
24,"laying",0.25987765,-0.018915007,-0.10591523,-0.9857029,-0.97953389,-0.98373443,-0.47211549,0.77846858,0.64989026,-0.98432883,-0.99703493,-0.99339688,-0.030036143,-0.051480132,0.090233484,-0.99159456,-0.9773408,-0.99675871,-0.98628699,-0.97347431,-0.97878348,-0.98528417,-0.98366599,-0.98800344,-0.98798402,-0.97615593,-0.99522603,-0.99275467,-0.97818661,-0.99775616
24,"laying",0.27911274,-0.018416039,-0.10508099,-0.98137527,-0.98308518,-0.98172473,-0.47717578,0.7774312,0.65081101,-0.97893191,-0.99352581,-0.9896523,-0.025800544,-0.087447438,0.083288077,-0.99161847,-0.9724486,-0.99457354,-0.98650982,-0.9760165,-0.97813712,-0.97928678,-0.98793523,-0.98494833,-0.9886743,-0.97810266,-0.99467814,-0.99252094,-0.96945513,-0.994907
24,"laying",0.28104885,-0.016769113,-0.10519182,-0.98169698,-0.99104669,-0.98214044,-0.47737335,0.77683982,0.6520643,-0.98235786,-0.99640471,-0.99431718,-0.026329039,-0.070036943,0.082763228,-0.98445579,-0.96497548,-0.98503049,-0.99098234,-0.99083454,-0.98473988,-0.97846869,-0.99060987,-0.98100157,-0.97504472,-0.97408355,-0.98057506,-0.98779127,-0.96037464,-0.98817348
24,"walking",0.28451404,-0.055476156,-0.11254679,-0.55905373,-0.30458666,-0.3588131,0.96629385,-0.074300844,-0.13491645,-0.98013551,-0.89423647,-0.96444117,-0.047080624,-0.038943336,0.055634881,-0.6538693,-0.55770888,-0.48359245,-0.59328678,-0.409395,-0.48455451,-0.54609346,-0.29743126,-0.34340443,-0.6071243,-0.57758464,-0.54164772,-0.66972381,-0.54891648,-0.51298615
24,"walking",0.28314796,-0.014131953,-0.099962629,-0.53164127,-0.22202812,-0.36109638,0.96150086,-0.09554597,-0.13399236,-0.9825843,-0.95542927,-0.97016016,-0.037865122,-0.091268312,0.096726528,-0.62444048,-0.53405843,-0.47466599,-0.60487817,-0.34451698,-0.4759505,-0.50552835,-0.21193482,-0.35055981,-0.57068081,-0.58360164,-0.51709046,-0.64249133,-0.50910758,-0.50936246
24,"walking",0.28005021,-0.015841577,-0.10996282,-0.50186749,-0.20458967,-0.27467757,0.96285802,-0.095863912,-0.13116027,-0.98256774,-0.97660017,-0.96109655,-0.01405086,-0.1024097,0.099678473,-0.63896351,-0.51499384,-0.44182486,-0.57156371,-0.34461783,-0.39098274,-0.47674535,-0.18810195,-0.26959744,-0.58711398,-0.56796002,-0.49564209,-0.65635852,-0.4883015,-0.47616403
24,"walking",0.24710093,-0.022698054,-0.10700187,-0.47363532,-0.22163523,-0.26338988,0.96718808,-0.095556524,-0.13302857,-0.99071647,-0.97391584,-0.95884687,-0.032814594,-0.077173184,0.10990794,-0.64831572,-0.51317218,-0.38846581,-0.51859297,-0.27300974,-0.31192416,-0.45678643,-0.24406502,-0.29448248,-0.5897344,-0.52801241,-0.41213445,-0.66750804,-0.50760425,-0.43668594
24,"walking",0.22696275,-0.012322138,-0.072292705,-0.48677135,-0.22513064,-0.31514637,0.96717426,-0.098867853,-0.13421245,-0.9896313,-0.98270966,-0.96088814,-0.043944258,-0.086289581,0.12990957,-0.65217141,-0.52713024,-0.37226562,-0.52463761,-0.28863766,-0.38128143,-0.47244359,-0.24146633,-0.33246123,-0.59096483,-0.53575776,-0.43608218,-0.67207993,-0.52516367,-0.40997558
24,"walking",0.25906729,-0.024949996,-0.087229066,-0.50396888,-0.2013058,-0.33204529,0.96550262,-0.097848456,-0.12776405,-0.98930986,-0.98138761,-0.97327023,-0.067850686,-0.076889739,0.11030875,-0.66413372,-0.55208638,-0.42480825,-0.53884519,-0.27001124,-0.41303507,-0.49072433,-0.21663272,-0.3402605,-0.61555326,-0.55067315,-0.44048691,-0.68040151,-0.55608612,-0.47220862
24,"walking",0.27367928,-0.022634427,-0.10154157,-0.48669763,-0.16944948,-0.28908336,0.96699881,-0.101135,-0.12464824,-0.98736976,-0.96866689,-0.97691887,-0.03951799,-0.076902269,0.10989403,-0.61029745,-0.49986043,-0.44206109,-0.56764001,-0.29763956,-0.37743594,-0.45790307,-0.15985679,-0.29680768,-0.5628251,-0.50768286,-0.47983383,-0.62677501,-0.49857642,-0.48109066
24,"walking",0.27546664,-0.023563464,-0.12938983,-0.46178834,-0.20962574,-0.2588884,0.96801759,-0.10478346,-0.12456853,-0.98958183,-0.98186814,-0.97131635,-0.014330206,-0.071486045,0.10663051,-0.62460335,-0.4816521,-0.43572297,-0.51394333,-0.29443403,-0.32407009,-0.44240609,-0.21691618,-0.28116158,-0.56723253,-0.5060618,-0.48807559,-0.64365138,-0.47072234,-0.47103397
24,"walking",0.28213131,-0.023949982,-0.12911913,-0.46427255,-0.24200456,-0.26170155,0.96564242,-0.10952206,-0.13406957,-0.98726928,-0.96440179,-0.93908835,-0.067393252,-0.077335102,0.097072649,-0.64183528,-0.51231261,-0.44335661,-0.52907782,-0.2919211,-0.32598469,-0.44061328,-0.26387282,-0.28423933,-0.56436355,-0.48649709,-0.46694618,-0.66655187,-0.53239759,-0.48659574
24,"walking",0.30865971,-0.0075759777,-0.080628069,-0.44418466,-0.17910985,-0.24072204,0.96229854,-0.11379098,-0.14548449,-0.98567634,-0.97888278,-0.97801241,-0.02355258,-0.060351419,0.062196166,-0.59136724,-0.46482316,-0.42771037,-0.47108408,-0.17072191,-0.25730382,-0.4338001,-0.23537268,-0.29225617,-0.53000775,-0.45536414,-0.42017004,-0.61180779,-0.47451513,-0.48241609
24,"walking",0.34925912,-0.0077039484,-0.054835065,-0.40056989,-0.1279395,-0.30547204,0.96370272,-0.11182903,-0.14162709,-0.97949642,-0.98355536,-0.94537489,0.0035636061,-0.034275213,0.070381934,-0.58947052,-0.49027225,-0.38889832,-0.43864239,-0.11751427,-0.3805956,-0.38608458,-0.18858175,-0.31876812,-0.44211352,-0.51658153,-0.34162583,-0.63678636,-0.478209,-0.4610093
24,"walking",0.30909046,-0.01596666,-0.10208432,-0.39547536,-0.11659071,-0.28818709,0.97007445,-0.10535705,-0.12818321,-0.98218397,-0.96146251,-0.94355007,-0.0095812792,-0.047890311,0.10063863,-0.5769919,-0.45454304,-0.35485809,-0.37854087,-0.20001631,-0.25518762,-0.40215606,-0.13014097,-0.36732183,-0.45290267,-0.42136253,-0.37280601,-0.61639271,-0.47991569,-0.40795194
24,"walking",0.26653921,-0.040474834,-0.1767661,-0.40239132,-0.099608363,-0.22908374,0.97166291,-0.091873047,-0.12533258,-0.98609465,-0.95433075,-0.95409006,-0.031172089,-0.06869114,0.095198579,-0.57205059,-0.42898181,-0.38885666,-0.38028448,-0.12905669,-0.25243364,-0.41120793,-0.14081291,-0.27752626,-0.44135974,-0.40779239,-0.31288776,-0.61358427,-0.44651226,-0.47170502
24,"walking",0.25512329,-0.034133103,-0.13856289,-0.40069145,-0.094358693,-0.20955783,0.96579615,-0.088376425,-0.13879216,-0.97435274,-0.97320306,-0.92601117,-0.066433665,-0.090481538,0.066922406,-0.56364018,-0.48794357,-0.34269199,-0.45764842,-0.16367438,-0.25082864,-0.37953575,-0.116006,-0.24910293,-0.45650732,-0.52384153,-0.37425738,-0.59764287,-0.47050628,-0.39264526
24,"walking",0.25282349,-0.049342139,-0.17497902,-0.48722765,-0.1109864,-0.30553592,0.9695457,-0.071575829,-0.11504355,-0.96649446,-0.89868542,-0.85758453,-0.5911603,0.15786902,0.30239256,-0.54475735,-0.59202527,-0.43645084,-0.53082139,-0.18399874,-0.37764839,-0.47087254,-0.12982894,-0.32041476,-0.44651726,-0.59540284,-0.41280932,-0.57614193,-0.592782,-0.49582729
24,"walking",0.30053212,-0.012101104,-0.095370996,-0.46252049,-0.15544001,-0.291457,0.96184662,-0.092123244,-0.13664655,-0.9712323,-0.92882656,-0.94507396,-0.38909672,0.040773856,0.20601014,-0.56213529,-0.58912464,-0.36995281,-0.52028565,-0.20516804,-0.41544318,-0.44122323,-0.18284355,-0.28152413,-0.4299886,-0.58125273,-0.33541959,-0.60412398,-0.59692834,-0.43920148
24,"walking",0.33608034,0.0035882027,-0.11968436,-0.46273756,-0.14733732,-0.31409618,0.95672912,-0.098977986,-0.13779996,-0.99110186,-0.97677783,-0.9836896,-0.18627817,-0.065310323,0.12033848,-0.59141766,-0.61171758,-0.38478477,-0.52725727,-0.18659887,-0.37961161,-0.4391745,-0.18047331,-0.33175143,-0.46861686,-0.61293562,-0.44097005,-0.6304357,-0.61364105,-0.4235661
24,"walking",0.32464045,-0.010740431,-0.14522202,-0.47636556,-0.20984368,-0.32258766,0.96032143,-0.094931785,-0.13783529,-0.97818783,-0.982146,-0.98189286,-0.088944736,-0.094245854,0.085962526,-0.59818783,-0.59632176,-0.42452348,-0.52499638,-0.25542439,-0.36937374,-0.45823244,-0.23582944,-0.34983435,-0.48073874,-0.59697456,-0.48207753,-0.63545087,-0.59870852,-0.45934098
24,"walking",0.28635523,-0.035174482,-0.14059403,-0.47059354,-0.1618592,-0.27034432,0.96402841,-0.091877032,-0.1430232,-0.98320619,-0.98019499,-0.96879307,-0.037750106,-0.031413487,0.066390136,-0.56661353,-0.55743018,-0.3929183,-0.47950355,-0.24349962,-0.28751447,-0.46700684,-0.17350143,-0.31904924,-0.45132505,-0.54551489,-0.42101593,-0.60314351,-0.56805078,-0.43935297
24,"walking",0.28909427,-0.031074274,-0.1067023,-0.47929748,-0.13329996,-0.2637061,0.96228623,-0.091331202,-0.143906,-0.98421413,-0.97730464,-0.96339126,0.02649951,-0.016037997,0.061989663,-0.56480611,-0.54179156,-0.37553723,-0.50512115,-0.21399228,-0.30750862,-0.46932212,-0.14710153,-0.2973925,-0.47612499,-0.54595285,-0.38200052,-0.59324804,-0.54243019,-0.43040033
24,"walking",0.23978787,-0.0059169622,-0.098996957,-0.43702258,-0.23689241,-0.28903482,0.96313235,-0.092965729,-0.1357643,-0.98469458,-0.98054418,-0.95512126,0.0077698837,-0.086644796,0.11513915,-0.59114352,-0.52863659,-0.34134227,-0.45907594,-0.30919683,-0.35182426,-0.42843208,-0.24832831,-0.31021044,-0.45516456,-0.52229607,-0.38010597,-0.6345493,-0.53589718,-0.38921445
24,"walking",0.1859431,-0.021964167,-0.08047805,-0.42385505,-0.14331935,-0.31830845,0.96426765,-0.091674073,-0.13535907,-0.98931409,-0.97638962,-0.96710471,-0.044342598,-0.11244549,0.15415693,-0.57697868,-0.52766183,-0.32474675,-0.4654538,-0.19286882,-0.35221443,-0.40812969,-0.17157387,-0.35325525,-0.52543655,-0.48508271,-0.33461979,-0.5948766,-0.55933902,-0.3831729
24,"walking",0.25736029,-0.027208923,-0.06916081,-0.44002529,-0.12710912,-0.32855671,0.96113471,-0.098234241,-0.13649861,-0.98818155,-0.94904145,-0.9647894,-0.024706612,-0.11710601,0.1117899,-0.58647694,-0.55699578,-0.35245904,-0.41428111,-0.16308383,-0.39144629,-0.4503616,-0.16322218,-0.3465537,-0.52397108,-0.52971511,-0.3474836,-0.60727444,-0.57785177,-0.41318492
24,"walking",0.3467807,-0.0039090904,-0.10191714,-0.4257502,-0.13968115,-0.27029815,0.95902093,-0.10195983,-0.13215421,-0.99138204,-0.96622582,-0.97024559,-0.038005449,-0.063492589,0.10537396,-0.58379387,-0.55387914,-0.37086807,-0.42674591,-0.11944011,-0.32331807,-0.42523319,-0.20501476,-0.29828312,-0.39378723,-0.54076475,-0.36822811,-0.64682182,-0.56529457,-0.42914879
24,"walking",0.32803082,-0.040729817,-0.12420669,-0.41071347,-0.0064214085,-0.25581516,0.95954006,-0.095469027,-0.13767737,-0.99151858,-0.97627481,-0.95363679,-0.066390395,-0.0035550471,0.12285303,-0.55531886,-0.52707681,-0.42548228,-0.41366274,-0.039327555,-0.27760901,-0.40945827,-0.051798428,-0.30292176,-0.42783381,-0.52421027,-0.41710288,-0.59577904,-0.5321616,-0.48067559
24,"walking",0.2803088,-0.059779144,-0.10271848,-0.39743168,-0.040040762,-0.28666433,0.96252141,-0.099680296,-0.14236953,-0.98824283,-0.96145473,-0.97383717,-0.022679258,-0.043980427,0.052899937,-0.56459187,-0.53355832,-0.41445978,-0.36710157,-0.017580545,-0.31343913,-0.40968087,-0.11301826,-0.32832537,-0.45836922,-0.51182152,-0.33068796,-0.59832545,-0.55075228,-0.49816526
24,"walking",0.22799127,-0.01241469,-0.11969645,-0.39687253,-0.15460925,-0.26867822,0.96546037,-0.10655132,-0.13409503,-0.9910073,-0.97998246,-0.9480659,0.03874693,-0.12461022,0.010567021,-0.52132397,-0.54604811,-0.35561918,-0.4138208,-0.19985329,-0.34514847,-0.39021476,-0.18427535,-0.28412281,-0.41166787,-0.53586895,-0.36939395,-0.55623456,-0.5556334,-0.40996945
24,"walking",0.23084416,-0.0070828323,-0.15984569,-0.42620345,-0.11520317,-0.2437107,0.96602409,-0.10337853,-0.13594888,-0.99175026,-0.97183265,-0.9338694,-0.0057329059,-0.084443898,0.073914605,-0.48805513,-0.54516667,-0.37047356,-0.4170267,-0.10554383,-0.29792346,-0.42976454,-0.17630824,-0.27321474,-0.40191489,-0.5282052,-0.33785139,-0.51628492,-0.55916305,-0.43899735
24,"walking_downstairs",0.38630663,-0.045587684,-0.09402596,-0.018466773,-0.25239475,-0.16560867,0.94956666,-0.094922944,-0.14666678,-0.95493866,-0.92345808,-0.87906858,-0.0082289392,-0.039640125,0.058231604,-0.59995712,-0.57822403,-0.471446,-0.187624,-0.21055557,-0.17629296,0.040748657,-0.32311415,-0.22688229,-0.39758764,-0.54487988,-0.37482896,-0.66855238,-0.6031932,-0.55561759
24,"walking_downstairs",0.26156848,-0.0065645739,-0.11174428,0.0028014032,-0.29091443,-0.053564304,0.96422275,-0.10905297,-0.14054873,-0.95338062,-0.97911712,-0.94585787,-0.032053828,-0.094417979,0.08891241,-0.58578955,-0.48417915,-0.4353876,-0.28126754,-0.27894217,-0.045237069,0.094829233,-0.34200758,-0.135981,-0.3977218,-0.45064223,-0.34312117,-0.6481699,-0.50969326,-0.52077811
24,"walking_downstairs",0.24799049,-0.010159913,-0.095167333,-0.022710205,-0.1623616,-0.13159209,0.96460557,-0.10278399,-0.14070852,-0.95907743,-0.95160744,-0.95195133,-0.35892012,0.001336395,0.19696478,-0.35581831,-0.51246741,-0.43729746,-0.32627539,-0.13115312,-0.13410263,0.073774102,-0.23257126,-0.20075771,-0.23012875,-0.49135137,-0.32947783,-0.39633255,-0.52941794,-0.5290021
24,"walking_downstairs",0.28425235,-0.02281155,-0.13818918,-0.04741689,-0.053903692,-0.19177533,0.95624613,-0.095318775,-0.13592259,-0.97750188,-0.96340808,-0.96910635,-0.41335932,0.0054297418,0.18923061,-0.37394939,-0.46366683,-0.48235604,-0.27645995,-0.036805714,-0.17013124,0.029060914,-0.1230848,-0.27135765,-0.26475672,-0.43190095,-0.41640425,-0.40958729,-0.48807152,-0.55319839
24,"walking_downstairs",0.21300579,-0.0014152173,-0.11878905,-0.025776767,-0.058974758,-0.16866281,0.95271536,-0.1001054,-0.14484427,-0.98140127,-0.96386153,-0.94198345,0.039319316,-0.14386337,0.089968297,-0.49887754,-0.48443838,-0.51190001,-0.22030899,0.034201973,-0.12004558,0.041038608,-0.1731845,-0.26822459,-0.33325006,-0.4525606,-0.42351826,-0.55176193,-0.50880999,-0.58926708
24,"walking_downstairs",0.3707181,-0.027096679,-0.092485526,0.14504778,-0.14611282,-0.013969962,0.93592006,-0.10659847,-0.1440675,-0.939352,-0.95865804,-0.95629785,0.34850439,-0.16581166,-0.10543286,-0.53282905,-0.32618011,-0.38727308,-0.066893717,-0.12653372,0.0096018157,0.21851403,-0.21076523,-0.10943736,-0.30880161,-0.29550136,-0.27434276,-0.60789888,-0.35063371,-0.48524955
24,"walking_downstairs",0.29391087,0.027123789,-0.10746033,0.026826672,-0.22561515,-0.12609872,0.93604739,-0.10205104,-0.14042191,-0.9593782,-0.9569554,-0.98213076,0.072723707,-0.074787166,0.065930224,-0.25307059,-0.3419198,-0.42858757,0.026324788,-0.16716257,-0.099137811,0.027121528,-0.30803517,-0.21455598,0.067011196,-0.24747535,-0.21515566,-0.35807844,-0.41242203,-0.57162082
24,"walking_downstairs",0.41315322,-0.0089678106,-0.06465278,-0.10282636,-0.29902925,-0.31445119,0.93324982,-0.13105213,-0.1855166,-0.95882124,-0.9757263,-0.88958876,-0.65210992,0.15261886,0.35454386,-0.5463818,-0.61251453,-0.51407285,-0.26266535,-0.29802755,-0.30367606,-0.04707017,-0.34355277,-0.37690829,-0.36005772,-0.59067203,-0.42823245,-0.6072,-0.62937047,-0.59020177
24,"walking_downstairs",0.33284026,-0.0086759742,-0.098382986,-0.066519104,-0.2333675,-0.1618422,0.94904435,-0.12231257,-0.1694115,-0.95181602,-0.93438907,-0.9813569,-0.40276394,0.066830972,0.31078625,-0.58008331,-0.54921407,-0.52134276,-0.24507158,-0.20733966,-0.11708702,-0.0048062168,-0.29609903,-0.25929246,-0.3335983,-0.52088274,-0.43481288,-0.66688213,-0.57083024,-0.59713419
24,"walking_downstairs",0.13786712,-0.019364783,-0.096498879,-0.16468245,-0.13727442,-0.25135216,0.95900826,-0.11187895,-0.16957226,-0.98515348,-0.96885743,-0.96711955,-0.47625408,0.043286647,0.36502851,-0.51732303,-0.55979706,-0.52498897,-0.21012221,-0.092802031,-0.23298585,-0.14737675,-0.21683241,-0.32391186,-0.32160018,-0.5196797,-0.42836609,-0.58110245,-0.5896465,-0.60478006
24,"walking_downstairs",0.19815462,-0.016672574,-0.12416019,-0.23311553,0.0015057966,-0.33875509,0.95675231,-0.12187344,-0.17686923,-0.9791495,-0.9433941,-0.94899335,-0.41882771,0.064031567,0.27709997,-0.52437988,-0.52966821,-0.46317777,-0.2693983,-0.056897118,-0.26882195,-0.21919083,-0.03148716,-0.44007195,-0.34822966,-0.50640161,-0.35124984,-0.58115964,-0.54795279,-0.554553
24,"walking_downstairs",0.33127612,-0.013100098,-0.12212301,-0.11983169,0.0073221176,-0.15401101,0.94773935,-0.1252941,-0.18101662,-0.96101502,-0.9574443,-0.95621107,0.010409836,-0.077671721,0.037926028,-0.45411723,-0.47222624,-0.43128825,-0.17419447,0.037198172,-0.12099918,-0.099249565,-0.07298396,-0.24419944,-0.21956832,-0.42308534,-0.3192322,-0.53119166,-0.50878413,-0.52528783
24,"walking_downstairs",0.36416424,0.012940496,-0.15430603,-0.016620709,0.067345335,0.15654878,0.94115069,-0.1126846,-0.17970332,-0.96491107,-0.95677155,-0.9404747,0.054046053,-0.030068155,0.025190611,-0.29136715,-0.34214596,-0.3428471,-0.10052425,0.094457881,0.22177286,0.01457606,-0.015244136,0.019321956,-0.032094165,-0.31214834,-0.24117505,-0.37486708,-0.36605015,-0.43992272
24,"walking_downstairs",0.18360052,-0.0034791156,-0.10857275,-0.15918492,0.01579454,0.16360363,0.94891212,-0.098057333,-0.18846989,-0.95276499,-0.94496042,-0.90483706,-0.16748944,-0.08371536,0.12718112,-0.15928946,-0.32809399,-0.3063516,-0.18582444,0.053294585,0.18523489,-0.14886034,-0.069426872,0.054768643,0.019199257,-0.28953756,-0.20709523,-0.21644254,-0.35784461,-0.40558181
24,"walking_downstairs",0.13735329,-0.012811615,-0.05970202,-0.18292169,-0.25862926,-0.19399212,0.94773992,-0.099516442,-0.18333066,-0.9520427,-0.94177415,-0.88878029,0.11584714,-0.27239886,0.041732056,-0.23186251,-0.52554637,-0.39067104,-0.25968781,-0.20988495,-0.18136744,-0.1544973,-0.33310564,-0.26754212,-0.10731932,-0.49777564,-0.26392923,-0.27293193,-0.5469011,-0.49425994
24,"walking_downstairs",0.36902322,-0.0069064319,-0.090089575,-0.058894255,-0.30700844,-0.29081121,0.93934288,-0.10388217,-0.16924697,-0.98144724,-0.96541446,-0.9746341,0.36164895,-0.16352281,-0.06662972,-0.65818619,-0.5620008,-0.49596081,-0.195191,-0.24806303,-0.29984235,-0.010252852,-0.38474462,-0.34280109,-0.47286945,-0.51724734,-0.41485509,-0.72206035,-0.59521615,-0.57166317
24,"walking_downstairs",0.36166813,-0.019976839,-0.073652662,-0.11456144,-0.24829972,-0.11978166,0.94947223,-0.091032621,-0.16086953,-0.95645854,-0.95138069,-0.93235762,0.19521999,-0.13313902,0.0035484672,-0.60880435,-0.51591377,-0.46962834,-0.23185227,-0.23178377,-0.084323948,-0.072320729,-0.30467695,-0.21439964,-0.41080972,-0.46254008,-0.37670949,-0.67592841,-0.55551534,-0.55240837
24,"walking_downstairs",0.38832165,-0.058132397,-0.060652654,-0.079918765,-0.22097041,-0.31305411,0.93462025,-0.10402383,-0.18843185,-0.97406118,-0.92308852,-0.87693877,0.29621453,-0.16934245,-0.16029915,-0.48028373,-0.54564835,-0.54624012,-0.14024684,-0.12993406,-0.28152331,-0.057159134,-0.32429101,-0.38927048,-0.24936163,-0.50403204,-0.44045892,-0.5565889,-0.57660907,-0.62839884
24,"walking_downstairs",0.21872216,-0.0076696542,-0.076432603,-0.0052387029,-0.23338379,-0.30124524,0.93878332,-0.11759213,-0.17022297,-0.98213127,-0.96460699,-0.98090664,0.09690831,-0.12341194,-0.029849752,-0.58641999,-0.56504176,-0.49200085,-0.051300307,-0.14870209,-0.25615718,0.012436862,-0.33180878,-0.38765178,-0.42662131,-0.53014514,-0.39554765,-0.63817002,-0.59114363,-0.57440902
