"activity_id","subject_id","t_body_acc_mean_x","t_body_acc_mean_y","t_body_acc_mean_z","t_body_acc_std_x","t_body_acc_std_y","t_body_acc_std_z","t_gravity_acc_mean_x","t_gravity_acc_mean_y","t_gravity_acc_mean_z","t_gravity_acc_std_x","t_gravity_acc_std_y","t_gravity_acc_std_z","t_body_gyro_mean_x","t_body_gyro_mean_y","t_body_gyro_mean_z","t_body_gyro_std_x","t_body_gyro_std_y","t_body_gyro_std_z","f_body_acc_mean_x","f_body_acc_mean_y","f_body_acc_mean_z","f_body_acc_std_x","f_body_acc_std_y","f_body_acc_std_z","f_body_gyro_mean_x","f_body_gyro_mean_y","f_body_gyro_mean_z","f_body_gyro_std_x","f_body_gyro_std_y","f_body_gyro_std_z"
"sitting",20,0.278045439090909,-0.0147229305131818,-0.108369634515152,-0.983081858939394,-0.93612270469697,-0.929106396818182,0.924454522424242,0.0733385412878788,0.151679135228788,-0.985829034393939,-0.966983534242424,-0.935854966151515,-0.036405928969697,-0.0650689347121212,0.0642882138333333,-0.976309017121212,-0.960104508636364,-0.945771803484848,-0.981203064242424,-0.945198619242424,-0.947597457121212,-0.98397837530303,-0.935031700454545,-0.924947175454545,-0.969913284393939,-0.964643068787879,-0.950963363939394,-0.978433538484848,-0.958015696363636,-0.949176822121212
"sitting",21,0.277539616823529,-0.0144009705494118,-0.112057887741176,-0.991777287176471,-0.966877560941176,-0.959567861764706,0.940031368,0.0215206708823529,-0.0567766060705882,-0.992936404470588,-0.979355363176471,-0.965426493882353,-0.0198712820612471,-0.0653077503317647,0.0831326042823529,-0.988410501294118,-0.976380487294118,-0.976972658588235,-0.990610228,-0.968060947058824,-0.970859342941176,-0.992375229411765,-0.96756129,-0.956412505058824,-0.984893559764706,-0.979830938,-0.976839728941176,-0.98955931,-0.974723217647059,-0.979130678470588
"sitting",22,0.273583822709677,-0.0123468446419355,-0.105827369516129,-0.978466823709677,-0.928059133795645,-0.917564853870968,0.839305928709677,0.208553884,0.315551492322581,-0.972009988709677,-0.954225015274194,-0.927950649854839,-0.0360430675032258,-0.0793617444354839,0.0804426775241936,-0.981099172419355,-0.950173478548387,-0.946501417741936,-0.978505368225806,-0.939546007903226,-0.946635312419355,-0.97862319016129,-0.926995253483871,-0.909344305645161,-0.977266731129032,-0.959161754193548,-0.948367052258065,-0.982373346290323,-0.946107943548387,-0.951045695483871
"sitting",23,0.273351251617647,-0.0133945015676471,-0.103808679294118,-0.987607636617647,-0.934933559264706,-0.905584390323529,0.936509242941176,0.1217510625,0.0630111556279412,-0.984536722205882,-0.960917426323529,-0.923953600294118,-0.0472583464367647,-0.0684325551029412,0.0645673209117647,-0.980363734264706,-0.948109526029412,-0.9597186325,-0.986325670882353,-0.953460406470588,-0.942031166764706,-0.988345258235294,-0.930781487205882,-0.896125263911765,-0.977149986617647,-0.957920288823529,-0.965428833529412,-0.981523241176471,-0.943733421029412,-0.961914054264706
"sitting",24,0.273475690147059,-0.0131255097938235,-0.103041061426471,-0.990593766617647,-0.956255962058824,-0.957056111470588,0.919637604411765,0.182254651955882,0.109559621020588,-0.989660149852941,-0.971692544705882,-0.963406795735294,-0.0356229619955882,-0.0750132697044118,0.0800440230882353,-0.988111648676471,-0.977954005147059,-0.971277654117647,-0.989529506764706,-0.962773200147059,-0.966991781176471,-0.991100005441176,-0.954998005147059,-0.954402697794118,-0.985676523823529,-0.981200181176471,-0.974686891029412,-0.988891551764706,-0.976252427794118,-0.972851787647059
"sitting",25,0.278541482461538,-0.0147696808030769,-0.109160440476923,-0.991892828615385,-0.947457617061538,-0.965139552153846,0.865686078153846,0.208287142261538,0.167140956385077,-0.988879980615385,-0.963415016923077,-0.969459982461538,-0.0352052091230769,-0.0748002714615385,0.0852783892769231,-0.989907584153846,-0.981193501846154,-0.972637558615385,-0.991405498153846,-0.959117259384615,-0.974776131230769,-0.992124279384615,-0.944842993230769,-0.962090614615385,-0.988002552461538,-0.983827801076923,-0.975805890153846,-0.990550003076923,-0.979828883230769,-0.974172870615385
"sitting",26,0.258243530166667,-0.00713364541358974,-0.0974448692333333,-0.979768987948718,-0.94079896551282,-0.950004414102564,0.782955611794872,0.223105562025641,0.314387627435897,-0.965082925641026,-0.949286700807692,-0.944580863846154,-0.0370217449628205,-0.0840648503320513,0.0711109471666667,-0.991027700512821,-0.973444813846154,-0.966441338076923,-0.982579546025641,-0.954299410641026,-0.967519149358974,-0.978755176794872,-0.937783538974359,-0.94478134025641,-0.990144882307692,-0.981740793333333,-0.970423693717949,-0.991318436410256,-0.969488188974359,-0.968266666923077
"sitting",27,0.273941302571429,-0.0155269799285714,-0.105521912588571,-0.988580107714286,-0.971579125714286,-0.965858735142857,0.839464714,0.212947021371429,0.276417431042857,-0.982445738,-0.982553336571429,-0.967268066,-0.0371830822285714,-0.0797345645214286,0.0833752812157143,-0.988492425142857,-0.982067465142857,-0.975713310142857,-0.988682108428571,-0.974057855571429,-0.974665817,-0.988659196428571,-0.971266062714286,-0.963220672571429,-0.987207904714286,-0.984141119142857,-0.976848134285714,-0.988984618428571,-0.981037690285714,-0.977595519142857
"sitting",28,0.276977629444444,-0.0185404441258333,-0.111517939555556,-0.983272806805556,-0.939905244861111,-0.936667245694444,0.907331309166667,-0.112596728361111,0.135402566816667,-0.989132499583333,-0.971766352361111,-0.956087679583333,-0.0339018030166667,-0.0673943850555556,0.087025401375,-0.979671983472222,-0.956316505972222,-0.9566328025,-0.979820142638889,-0.946351650416667,-0.952226786666667,-0.984956708611111,-0.939885478333333,-0.9330454775,-0.973724326388889,-0.963117633611111,-0.954180279027778,-0.98161514125,-0.953207017222222,-0.961561036111111
"sitting",29,0.2771799775,-0.016630680375,-0.1104118192,-0.9907450195,-0.963222497833333,-0.968063878166667,0.891563755166667,0.1556594569,0.286256063666667,-0.984679151833333,-0.973604289833333,-0.966032045333333,-0.0379271112333333,-0.0755797672133333,0.0580495969166667,-0.990178704833333,-0.988334019666667,-0.971227991666667,-0.991093963666667,-0.969609501666667,-0.975623030833333,-0.990617521,-0.961693949333333,-0.965800974333333,-0.988393569,-0.990329245333333,-0.9739335945,-0.990727755166667,-0.987259808666667,-0.972912517166667
"sitting",30,0.268336081379032,-0.00804731295322581,-0.099515446133871,-0.983622744193548,-0.937857000806452,-0.950654041290323,0.825473836935484,0.114588392624871,0.34476602,-0.978364712258065,-0.959361306774194,-0.956635663064516,-0.0358426482048387,-0.074353558416129,0.0702002598387097,-0.988132669516129,-0.976477561935484,-0.955053200806452,-0.985008785,-0.954076042258065,-0.966274090645161,-0.983231005483871,-0.933992577903226,-0.946203823387097,-0.987034626451613,-0.982005883387097,-0.961177109516129,-0.988484803225806,-0.973804950806452,-0.95730868516129
"standing",1,0.278917629056604,-0.0161375901037736,-0.110601817735849,-0.995759901509434,-0.973190056415094,-0.979775876981132,0.942952000377358,-0.272983832264151,0.0134905823226415,-0.99376298509434,-0.981225957924528,-0.976324063584906,-0.0239877347979245,-0.0593972209811321,0.074800751,-0.987191946603774,-0.98773444,-0.980645626981132,-0.995249932641509,-0.977070847735849,-0.985297098679245,-0.99602834509434,-0.972293102075472,-0.977937259622642,-0.986386786037736,-0.988984455849057,-0.980773122830189,-0.987497128679245,-0.987107727735849,-0.98234533
"standing",2,0.277911472222222,-0.0184208270166667,-0.105908536055556,-0.987271889259259,-0.957304989259259,-0.949741851296296,0.896928566851852,-0.370062696851852,0.129747161222222,-0.986685818703704,-0.97419442037037,-0.945927078703704,-0.0238623875712963,-0.0820396577592593,0.0878351695481481,-0.972998629814815,-0.971441996481481,-0.964856701851852,-0.983946739814815,-0.959871697407407,-0.962471195740741,-0.989056469814815,-0.957908842222222,-0.946433583518518,-0.967037112037037,-0.972576152962963,-0.960627696111111,-0.97498812462963,-0.97103605037037,-0.969754295740741
"standing",3,0.280046513278689,-0.0143376555065574,-0.101621722633148,-0.96674254295082,-0.893449307213115,-0.911419015081967,0.93503077852459,-0.301735130327869,0.024763106752459,-0.982020428032787,-0.957425321803279,-0.928161577377049,-0.0246626070770492,-0.0585101918262295,0.0665262054098361,-0.900462227540984,-0.927788618196721,-0.91236408147541,-0.960123409508197,-0.908075353770492,-0.939507735245902,-0.969931287377049,-0.89243434852459,-0.904801254590164,-0.901282267540984,-0.937711157213115,-0.916172537704918,-0.901985672459016,-0.923125941147541,-0.919743846065574
"standing",4,0.280499745892857,-0.00948911098553571,-0.0961574905535714,-0.97692058,-0.86159737875,-0.896880538392857,0.95619779125,-0.0759009061071429,0.166893825946429,-0.972908355892857,-0.917613464821429,-0.899404775267857,-0.0306449342357143,-0.061824850625,0.0755636430892857,-0.909687974464286,-0.949227146964286,-0.909995038571429,-0.973497549642857,-0.889549205,-0.93164342125,-0.978737637678571,-0.857380281803571,-0.887554317678571,-0.905464161964286,-0.955992945178571,-0.915280955357143,-0.912464793928571,-0.945825840178571,-0.91665163125
"standing",5,0.282544390892857,-0.00700418554517857,-0.102171095696429,-0.968591815714286,-0.869439913392857,-0.869327321785714,0.960188699107143,-0.03871012665,0.138638436607143,-0.974088206071429,-0.931973943392857,-0.914608495714286,-0.0322711902673214,-0.050987505,0.0690945763946429,-0.910395222321429,-0.933738104107143,-0.907471555714286,-0.964500917321429,-0.890796360535714,-0.915083799107143,-0.97066840875,-0.867933178017857,-0.858231387857143,-0.909661802321429,-0.939373524464286,-0.907190836607143,-0.912780915714286,-0.931857811428571,-0.91678935625
"standing",6,0.280346248596491,-0.0181236327175439,-0.112172831947368,-0.981758159649123,-0.921493191754386,-0.925692371929825,0.945139003859649,-0.230251036140351,0.0139193473596491,-0.985583066842105,-0.96844910122807,-0.942795062280702,-0.028251913022807,-0.0589823639438597,0.0767394745964912,-0.947561298596491,-0.94248658631579,-0.947782155964912,-0.977100287368421,-0.930336471754386,-0.942864017017544,-0.984067374035088,-0.921449111052632,-0.922067224210526,-0.931612384385965,-0.943273146140351,-0.943239602105263,-0.952817395263158,-0.942539174210526,-0.95445570245614
"standing",7,0.282723539433962,-0.0145740341037736,-0.0997778303207547,-0.979307570377358,-0.923400921886792,-0.917064168490566,0.958728687924528,-0.117607048924528,-0.0516573721320755,-0.987917503962264,-0.966162998679245,-0.939161014716981,-0.0291582212545283,-0.0774336443396226,0.0851045000566038,-0.945247687358491,-0.949646946792453,-0.951630777358491,-0.976681834339623,-0.941883783773585,-0.938550519811321,-0.980541336037736,-0.919118753018868,-0.912358813773585,-0.938121637735849,-0.957548671320755,-0.957165056226415,-0.947891986226415,-0.945818157735849,-0.954339406415094
"standing",8,0.279620986111111,-0.0148113067148148,-0.106114996837037,-0.988815418148148,-0.938479429074074,-0.926065255185185,0.957669921111111,-0.0904603488214815,-0.0979392024814815,-0.987690217222222,-0.958904114074074,-0.918293913703704,-0.0219671978203704,-0.0280117633814815,0.063688907,-0.972990379814815,-0.969421045555556,-0.974118322407407,-0.988219862222222,-0.9500491,-0.950362935555556,-0.98918374962963,-0.936231722777778,-0.919744963888889,-0.969677435925926,-0.972595487037037,-0.975512276666667,-0.974200997592593,-0.968055495925926,-0.975976456111111
"standing",9,0.282310057333333,-0.0200454954022222,-0.0952747481333333,-0.975741252444444,-0.938635759333333,-0.919295805777778,0.961323502222222,-0.010383816474,0.00914769235555555,-0.989103160444444,-0.972573867555556,-0.932245295111111,-0.029183136346,-0.060810158296,0.0992409332222222,-0.921990612,-0.946046640444444,-0.939889737333333,-0.971662692,-0.944849431777778,-0.941686874222222,-0.977579248444444,-0.938790016888889,-0.913896832222222,-0.916974437555556,-0.954514301555556,-0.941510336,-0.924738576444444,-0.941950576888889,-0.944942811777778
"standing",10,0.276650300681818,-0.0155418603409091,-0.107964083931818,-0.978403481818182,-0.919561843409091,-0.941271440454545,0.954008785454545,-0.0431597830454545,0.0346980210431818,-0.991259485,-0.975410724090909,-0.959579657727273,-0.0281854325604545,-0.0876820486363636,0.103251560681818,-0.929895057954545,-0.958861164090909,-0.953681099545455,-0.970099814318182,-0.923378745227273,-0.955272383863636,-0.982949246136364,-0.921860476590909,-0.938098683181818,-0.924005912954545,-0.960323800909091,-0.950915730909091,-0.932273942727273,-0.958399857954545,-0.958901257272727
"standing",11,0.277715562765957,-0.0171990886595745,-0.108686630425532,-0.994978878723404,-0.964173331702128,-0.986382712765957,0.956464535957447,-0.173082704680851,0.127198423404255,-0.994529398085106,-0.981047828723404,-0.989433253617021,-0.0293141521489362,-0.0765465041914894,0.0810588216170213,-0.980242494680851,-0.994210471914894,-0.980636664893617,-0.993808050638298,-0.968703072553191,-0.987669785531915,-0.995573762978723,-0.96350679,-0.985958517446809,-0.978301717234043,-0.994025488297872,-0.980762968085106,-0.981009115744681,-0.994353086595745,-0.98230878106383
"standing",12,0.277405834918033,-0.0169002543196721,-0.105526999754098,-0.981243992459016,-0.923140254098361,-0.920684800114754,0.957317821803279,-0.21886535557377,-0.0395382767304918,-0.985314210491803,-0.970482614590164,-0.939534099016393,-0.0300030427426229,-0.0700083750360656,0.074256819,-0.883655251803279,-0.941469207540984,-0.950364757540984,-0.976469472295082,-0.932775677704918,-0.947178200163934,-0.983647207377049,-0.922852028360656,-0.914189183770492,-0.890292711147541,-0.948251856721312,-0.95260195295082,-0.884385204098361,-0.938529853770492,-0.954335764426229
"standing",13,0.277758431052632,-0.0167891993964912,-0.112124137754386,-0.991020759298246,-0.949422439473684,-0.967538031754386,0.942695296842105,-0.239943146315789,-0.0524856614035088,-0.992232401754386,-0.974681225789474,-0.976827157368421,-0.0295492164431579,-0.0753205243684211,0.085471246877193,-0.955577395789474,-0.971721755964912,-0.973436596140351,-0.989425965614035,-0.959427618245614,-0.97756730122807,-0.991817705263158,-0.947179813157895,-0.964048080877193,-0.957154108421053,-0.97291308,-0.974394378070175,-0.955818411578947,-0.97142515122807,-0.97553326754386
"standing",14,0.280545613833333,-0.01520781344,-0.103817701790667,-0.973268905,-0.928525725333333,-0.9222763115,0.875319569,-0.226692231166667,-0.338174888666667,-0.972005366333333,-0.965781048333333,-0.940757718,-0.0220886526891667,-0.05581088271,0.07904758875,-0.9610917615,-0.9462806205,-0.946589134666667,-0.9726995625,-0.942178248333333,-0.9424220265,-0.973605553666667,-0.926055903,-0.917781858666667,-0.957111767,-0.9508361945,-0.950999877833333,-0.962741032833333,-0.944306864,-0.950162705166667
"standing",15,0.278915803962264,-0.0183516360396226,-0.105910832679245,-0.988949247358491,-0.931900148301887,-0.951670257924528,0.965528899622642,-0.164713175490566,0.0645975994528302,-0.988432084716981,-0.965687978301887,-0.958810153207547,-0.0262433562254717,-0.0659637517169811,0.0761946738773585,-0.947790802075472,-0.971332584339623,-0.968167046415094,-0.986724998867925,-0.943348788679245,-0.965473514528302,-0.990060962641509,-0.930286443396226,-0.947905911320755,-0.950380286226415,-0.975133868867925,-0.96826485509434,-0.948275234150943,-0.969442882075472,-0.971282183584906
"standing",16,0.283497402948718,-0.0165999672935897,-0.103657729076923,-0.989076811794872,-0.960298267692308,-0.953468961666667,0.941587749358974,-0.0578867045,-0.166737468166667,-0.985359689871795,-0.980552435769231,-0.959562830769231,-0.0299337294166667,-0.068667733,0.0867342708846154,-0.973400107564103,-0.980110277307692,-0.982357006410256,-0.989427670897436,-0.96931401525641,-0.969999504230769,-0.989100620641026,-0.958174310128205,-0.948540267051282,-0.973157351666667,-0.983594244615385,-0.98363927,-0.973926885,-0.978402418717949,-0.983527402051282
"standing",17,0.277942503333333,-0.0174120064169231,-0.111432145565,-0.991163919871795,-0.968176663717949,-0.970462679230769,0.904678547435897,-0.257486817948718,-0.202687757012821,-0.985751365769231,-0.975810476025641,-0.969171762179487,-0.0269576937130769,-0.0770632126371795,0.0880561869358974,-0.981373082948718,-0.985121164615385,-0.985538363333333,-0.990927533846154,-0.97417056948718,-0.980231575769231,-0.991318528333333,-0.966427323846154,-0.966999000897436,-0.980696264102564,-0.987334041282051,-0.985954978205128,-0.981791318076923,-0.983946584871795,-0.986725274871795
"standing",18,0.278458805890411,-0.0166353518150685,-0.108453355945205,-0.992019762739726,-0.95422343630137,-0.961873909178082,0.947573239863014,-0.204206320958904,-0.0485767106575342,-0.994270075205479,-0.981335941917808,-0.976044291369863,-0.0265873248835616,-0.0732260127945206,0.0843190675616438,-0.962254249589041,-0.980417134246575,-0.972820402739726,-0.990409919315068,-0.961239135479452,-0.975772813972603,-0.992789068493151,-0.952911994794521,-0.957216177945206,-0.964428926438356,-0.983561159726027,-0.974294413013699,-0.962272711643836,-0.978801848493151,-0.974822589589041
"standing",19,0.27817226,-0.0154244056945205,-0.10904190460274,-0.989910996849315,-0.944430270684931,-0.952599653972603,0.944045837534247,-0.223897807808219,0.130643717849315,-0.992411542465753,-0.971426607808219,-0.958862043972603,-0.025090574020274,-0.0631429827260274,0.0710520180136986,-0.946109711917808,-0.96957632369863,-0.960734258356164,-0.987352048356164,-0.952872872465753,-0.968543351780822,-0.991161671369863,-0.943193755068493,-0.947753961643836,-0.947865639178082,-0.975061671643836,-0.965100636164384,-0.946607045616438,-0.966967238082192,-0.963212791780822
"standing",20,0.278076904657534,-0.0180695049161644,-0.100402759931507,-0.967209961232877,-0.87541041109589,-0.913142481643836,0.911231752465753,-0.305938716712329,0.0708655286023288,-0.981916942054795,-0.957462721369863,-0.942437325616438,-0.0241335049573973,-0.0698308923617808,0.0773671448739726,-0.886749172739726,-0.903913940684931,-0.907343324657534,-0.96193272890411,-0.898194212465753,-0.929985824794521,-0.96980617890411,-0.872525409452055,-0.910995860273973,-0.881019424794521,-0.91064914109589,-0.911409911643836,-0.890525705068493,-0.901237499589041,-0.914872014383562
"standing",21,0.27695224258427,-0.0167084730205618,-0.110417855808989,-0.981419961123596,-0.943601625393258,-0.946123407078652,0.881213341910112,-0.346155558876404,-0.207685689775281,-0.982906668876405,-0.977681415955056,-0.958590002247191,-0.0191731896359551,-0.0738115865407865,0.0864863265393258,-0.962514526067416,-0.955979192696629,-0.959327022022472,-0.978327686179775,-0.949694904269663,-0.960274142134831,-0.982892836629213,-0.94354515752809,-0.942458908314607,-0.956989964269663,-0.960082591123596,-0.959432562359551,-0.964530315842697,-0.954080913707865,-0.963124572134831
"standing",22,0.279053861587302,-0.0158563207496825,-0.104967423820635,-0.985000527142857,-0.922693288412698,-0.942201655238095,0.954064297619048,-0.226418773650794,0.0323824977714286,-0.992827298253968,-0.971080742857143,-0.958890201587302,-0.0275201762126984,-0.0690067688269841,0.0733466563174603,-0.917837043333333,-0.964714672857143,-0.96058251031746,-0.980373909206349,-0.929161387619048,-0.957101794126984,-0.987400306031746,-0.923657558412698,-0.938409884920635,-0.917018098571429,-0.97068244031746,-0.962327765238095,-0.919851782380952,-0.962172736666667,-0.963652778888889
"standing",23,0.277899323235294,-0.0177475547867647,-0.1105970177575,-0.985421519558824,-0.9584444925,-0.929409745147059,0.919857125882353,-0.117401359697059,-0.223631180906765,-0.984610385,-0.984818648823529,-0.947199734411765,-0.0327397745133823,-0.0652264793213235,0.0816888999117647,-0.942011240294118,-0.948074760882353,-0.962389689411765,-0.983627197058824,-0.962831825294118,-0.945170568823529,-0.986333385588235,-0.958042411176471,-0.926110099117647,-0.947510436323529,-0.952781164558824,-0.967939565,-0.941698515588235,-0.945871186029412,-0.9642499225
"standing",24,0.280348883913043,-0.0144785340348986,-0.108222553855072,-0.98725587115942,-0.936871974347826,-0.930283530144928,0.96644228,-0.145201300942029,-0.0530585403536232,-0.992197591884058,-0.968155388695652,-0.94618494942029,-0.0278611511434783,-0.0692546674492754,0.077124614942029,-0.960738660289855,-0.967298518695652,-0.969958678115942,-0.984183633623188,-0.948970158405797,-0.953817599275362,-0.988851853478261,-0.934454791304348,-0.923802467681159,-0.958540187246377,-0.970426493768116,-0.970133388405797,-0.961885695217391,-0.965798055507246,-0.972688652173913
"standing",25,0.278013701621622,-0.0163569730274324,-0.107352957594595,-0.991970126756757,-0.954569225945946,-0.964642688108108,0.929794733108108,-0.159316786486486,0.201182106486486,-0.993148267702703,-0.980642970675676,-0.967792578648649,-0.0247946750959459,-0.0698876853378378,0.0852685438243243,-0.971357421216216,-0.976757621081081,-0.971814139189189,-0.990093202837838,-0.959846189054054,-0.974051231216216,-0.992851743243243,-0.95417933,-0.96212373972973,-0.96807852527027,-0.97839988527027,-0.970456862567568,-0.97266417,-0.975960666081081,-0.974982088108108
"standing",26,0.281127035405405,-0.0166608306652703,-0.110237796416216,-0.993069368783784,-0.949466155405405,-0.962988401351351,0.965460891621622,-0.140315421824324,0.0884142682297297,-0.992678782162162,-0.966986433783784,-0.964228470675676,-0.0245345837959459,-0.0731385762635135,0.0776706781351351,-0.973785111216216,-0.982408142702703,-0.974891360675676,-0.991993372297297,-0.958402317837838,-0.97321515527027,-0.993702408378378,-0.947829677432432,-0.960027795540541,-0.969364268513514,-0.98388591027027,-0.974459323783784,-0.975321645675676,-0.981740873108108,-0.977351005
"standing",27,0.279566921625,-0.016593236445,-0.107835818025,-0.9919515835,-0.955171419,-0.962408444875,0.965351492,-0.188504847375,-0.00557416876082625,-0.994012162875,-0.97964105225,-0.968169953625,-0.026731653905,-0.067507120075,0.07168414632375,-0.9699020075,-0.982498991125,-0.981281807,-0.99012181225,-0.961356141125,-0.97414624525,-0.99287582525,-0.954381606375,-0.958924794125,-0.970149628875,-0.983731873,-0.980862493125,-0.970221836375,-0.98185775725,-0.983105048875
"standing",28,0.277795069113924,-0.0172635124672152,-0.106579385202532,-0.977748638607595,-0.875689216835443,-0.905123824177215,0.948514848481013,-0.247656166582278,-0.0385830501632911,-0.990059426582279,-0.962801441898734,-0.951782181518987,-0.0253281543540506,-0.0739001646962025,0.0865173111012658,-0.884032232405063,-0.940006320126582,-0.925491442911392,-0.97251980164557,-0.893430392658228,-0.934503028481013,-0.98026749,-0.87446926556962,-0.897600800886076,-0.880426103164557,-0.948160785316456,-0.926655192405063,-0.886706768227848,-0.936101609113924,-0.932039083037975
"standing",29,0.277965065846154,-0.0172605869061538,-0.108659067476923,-0.996068635384615,-0.969295721076923,-0.980207488923077,0.974508732,-0.05848715356,0.0316145849747692,-0.996764227384615,-0.985134032307692,-0.984464543538462,-0.0276075573307692,-0.0721060679123077,0.0827583768461538,-0.977994819846154,-0.990364876307692,-0.983368643230769,-0.995024039692308,-0.973345770461538,-0.984096024769231,-0.996604570307692,-0.968278553076923,-0.978802973692308,-0.974485449538462,-0.991586674,-0.983654714461538,-0.979162564923077,-0.989643721230769,-0.984714226461538
"standing",30,0.277112699152542,-0.0170163887813559,-0.108756209835593,-0.977559426949153,-0.891654527118644,-0.912850596949152,0.968556705084746,-0.100296804186441,0.0243044362542373,-0.996420919152542,-0.95814576338983,-0.949207368305085,-0.027613853538983,-0.0670334379830509,0.0802514754237288,-0.911408517966102,-0.94070541220339,-0.93083468440678,-0.972014050847458,-0.919475121186441,-0.938089774915254,-0.980426575762712,-0.885572781694915,-0.907286793050847,-0.915742855084746,-0.945628836949153,-0.937798124576271,-0.911718163220339,-0.939469774067797,-0.935176884915254
"walking",1,0.277330758736842,-0.0173838185273684,-0.111148103547368,-0.283740258842105,0.114461336747368,-0.260027902210526,0.935223201473684,-0.282165021263158,-0.068102864,-0.976609642526316,-0.971305961473684,-0.947717226105263,-0.041830963526,-0.0695300462115789,0.0849448173042105,-0.473535485894737,-0.0546077686594737,-0.344266629473684,-0.202794306326316,0.0897127264021053,-0.331560117789474,-0.319134719578947,0.056040006846,-0.279686751494737,-0.339032197115789,-0.103059416434737,-0.255940940315789,-0.516691938736842,-0.0335081597884211,-0.436562227473684
"walking",2,0.276426586440678,-0.0185949199145763,-0.105500357966102,-0.423642838474576,-0.0780912533118644,-0.425257524915254,0.91301733338983,-0.34660709,0.0847270871186441,-0.972693201355932,-0.972116879661017,-0.972072847627119,-0.0530258157347458,-0.0482382316949153,0.0828336633220339,-0.561550255762712,-0.53845366779661,-0.481085535084746,-0.346048161016949,-0.0219048103322034,-0.453806369830508,-0.457651383728814,-0.16921968620339,-0.455222146440678,-0.429713536101695,-0.55477211220339,-0.396659907457627,-0.604053019152542,-0.533046952542373,-0.559856635084746
"walking",3,0.275567462068966,-0.0171767844203448,-0.112674859827586,-0.360356726034483,-0.0699140652103448,-0.387411994310345,0.936506743275862,-0.261986357931034,-0.138107866258621,-0.97777159137931,-0.962355639482759,-0.952091795,-0.0256405192517241,-0.0779150937413793,0.0813485942827586,-0.571869560172414,-0.563793260172414,-0.476696411551724,-0.316614011689655,-0.0813024353275862,-0.412374074482759,-0.379276781206897,-0.124030832001724,-0.422998473965517,-0.437845763793103,-0.561526265344828,-0.418126217413793,-0.615121369827586,-0.568888673448276,-0.545896388103448
"walking",4,0.278582015166667,-0.0148399475341667,-0.11140306485,-0.440829971333333,-0.0788267367683333,-0.586252806833333,0.963999696833333,-0.0858540265666667,0.127764112666667,-0.983826494833333,-0.967963221,-0.962968112,-0.0317982557795,-0.0726905278583333,0.0805677161216667,-0.500916659,-0.665394092833333,-0.662608226,-0.426719449666667,-0.14939963344,-0.631005470833333,-0.447234929666667,-0.101799450565167,-0.594198325666667,-0.373384540666667,-0.688460056666667,-0.601381129166667,-0.542646759,-0.654657770166667,-0.716458475166667
"walking",5,0.27784234625,-0.0172850317482679,-0.107741776464286,-0.294098534232143,0.0767484028053571,-0.45702143625,0.972624959821429,-0.100440285303571,0.00247623628392857,-0.979348381428571,-0.961585474821429,-0.964580803928571,-0.0488919896632143,-0.0690135249642857,0.0815435495892857,-0.490877497857143,-0.504622029821429,-0.318700615178571,-0.287782607410714,0.00946037755178572,-0.490251090714286,-0.297517355196429,0.0426026830839286,-0.483059957321429,-0.372668749642857,-0.513951718392857,-0.213127031035714,-0.529392790178571,-0.502683380535714,-0.420367075178571
"walking",6,0.283658868070175,-0.0168954189082456,-0.110303165877193,-0.296538717368421,0.164213884996491,-0.504324207192982,0.958067455087719,-0.214694852280702,0.0331888826842105,-0.977779896491228,-0.964248568070175,-0.957205025789474,-0.025509618645614,-0.0744462466,0.0838808799280702,-0.446020952631579,-0.331702267894737,-0.383139334736842,-0.187934323140351,0.140781621991228,-0.498520164385965,-0.34522769,0.101699642168947,-0.550474621754386,-0.239650710533333,-0.341378429473684,-0.203575458733333,-0.515323854385965,-0.332008706842105,-0.512209233508772
"walking",7,0.275592961754386,-0.018653665345614,-0.110912234947368,-0.327243240701754,-0.0772618561052631,0.159631283261403,0.932566472280702,-0.159097003684211,-0.160846924029807,-0.979851271403509,-0.969404155087719,-0.952159770526316,0.00228835208526316,-0.0837113724842105,0.0641104602035088,-0.503313517017544,-0.23109830545614,-0.396013535263158,-0.343048405789474,-0.0641564202736842,0.0385832252345614,-0.322034908070175,-0.143721823263158,0.133316828089298,-0.318395104666667,-0.151966687436842,-0.366733617894737,-0.563615256666667,-0.290859379017544,-0.463270018245614
"walking",8,0.27468631,-0.0186628865310417,-0.107252090833333,-0.173605736002083,0.380782052708333,-0.1420885318125,0.913586347916667,-0.217102194583333,-0.186267836962021,-0.974752050208333,-0.956781505625,-0.956640104791667,0.0235088228254167,-0.095791790535,0.0509657915395833,-0.1992097184375,-0.2119972775,-0.0754447842395833,-0.247389011875,0.316982393333333,-0.238634594791667,-0.148386858858333,0.32484493125,-0.158437341970833,-0.102063053808333,-0.259729692333333,-0.132902199479167,-0.234252005895833,-0.1908057215,-0.1429742348125
